电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
无间炼狱,卡瑞恩·库萨马,费尔·海伊/马特·曼弗莱迪,妮可·基德曼/托比·凯贝尔/塔提阿娜·玛斯拉尼/塞巴斯蒂安·斯坦/斯科特·麦克纳里/布莱德利·惠特福德/托比·胡斯/詹姆斯·乔丹/博·纳普/杰德·佩蒂约翰/沙米尔·安德森/娜塔丽·科尔多瓦/余朝汉/简·霍格/米奇·奥黑根/布兰顿·莫拉莱斯/杰伊·赫农/乔治·格里菲斯/布瑞恩·汉福德/寇比·法兰奇/丹尼尔·索斯沃思/莫妮克·盖尔,剧情/惊悚/犯罪,美国,英语,2018-08-31(特柳赖德电影节)/2018-12-25(美国),123分钟,摧毁者,tt7137380
雪人,托马斯·阿尔弗莱德森,霍辛·阿米尼/彼特·斯特劳恩/尤·奈斯博,迈克尔·法斯宾德/丽贝卡·弗格森/詹姆斯·达西/科洛·塞维尼/方·基默/J·K·西蒙斯/杰米·克莱顿/夏洛特·甘斯布/托比·琼斯/大卫·丹席克/索菲亚·海林/雅各布·奥福特布罗/罗南·维博特/安妮·雷德/亚力克·纽曼,剧情/悬疑/惊悚/犯罪,英国/美国/瑞典,英语,2017-10-13(英国)/2017-10-20(美国),119分钟,雪中罪(港),tt1758810
错误教育,戴思睿·阿卡万,戴思睿·阿卡万/塞西莉亚·弗鲁吉莱/埃米莉·M·丹福思,科洛·莫瑞兹/萨莎·莱恩/詹妮弗·艾莉/小约翰·加拉赫/福勒斯特·古德勒克/奎恩·谢法德/斯宾塞·李斯特/艾米莉·斯凯格斯/艾萨克·吉·索尔斯坦,剧情/同性,美国,英语,2018-01-16(圣丹斯电影节)/2018-08-03(美国),91分钟,性教獄(港)/她的错误教育(台)/卡梅伦的错误教育,tt6257174
正义联盟大战致命五人组,刘山姆,JimShooter,凯文·康瑞/乔治·纽伯恩/苏珊·爱森伯格/丹妮拉·玻芭迪拉/素玛立·蒙塔诺/菲利普·安东尼-罗德里格斯/马修·杨·金/塔拉·斯特朗/黛安·格雷罗,动画,美国,英语,2019-03-30(美国),77分钟,,tt8752474
欢迎来到马文镇,罗伯特·泽米吉斯,罗伯特·泽米吉斯/卡罗琳·汤普森,史蒂夫·卡瑞尔/法尔克·亨特切尔/马特·欧莱瑞/尼古莱·维切尔/帕特里克·罗卡斯/亚历克斯·洛韦/艾莎·冈萨雷斯/莱斯利·泽米吉斯/梅里特·韦弗/格温多兰·克里斯蒂/加奈儿·梦奈/莱斯利·曼恩/尼尔·杰克逊/西沃恩·威廉姆斯/黛安·克鲁格/埃里克·李塞德/康拉德·科茨/薇娜·苏德/帕特里克·萨邦圭/弗雷泽·艾奇逊/杰夫·桑卡/特雷弗·琼斯/莎伦·克兰德尔,剧情/传记,美国,英语,2018-12-21(美国),116分钟,马克的异乡世界(台)/马文科尔/Marwencol/TheWomenofMarwen,tt3289724
污垢,杰夫·特里梅因,阿曼达·阿德尔森/汤米·李/米克·马尔斯/万斯·尼尔/尼基·锡克斯/尼尔·史特劳斯/里奇·威尔克斯,机关枪凯利/埃里·恩比/道格拉斯·布斯/艾伦·杰伊·罗姆/丹尼尔·韦伯/艾丽莎·玛丽·史迪威/布兰妮·弗兰/伊万·瑞恩/凯瑟琳·莫里斯/文斯·马蒂斯,音乐/传记,美国,英语,2019-03-22(美国),107分钟,一身尘土：MötleyCrüe(港)/克鲁小丑的摇滚坏生活(台)/劣迹斑斑/尘土,tt0800325
性别之战,乔纳森·戴顿/维莱莉·法瑞斯,西蒙·博福伊,艾玛·斯通/史蒂夫·卡瑞尔/安德丽亚·瑞斯波罗格/娜塔丽·莫瑞丝/萨拉·西尔弗曼/比尔·普尔曼/艾伦·卡明/伊丽莎白·苏/艾瑞克·克里斯蒂安·奥森/弗莱德·阿米森/玛莎·麦萨克/米奇·萨姆纳/杰西卡·麦克娜美,喜剧/同性/传记/运动,美国/英国,英语,2017-09-02(特柳赖德电影节)/2017-09-29(美国),121分钟,胜负反手拍(台)/男女单打战(港)/性别大战,tt4622512
最后一球,丹尼拉·科兹洛夫斯基,谢尔盖·切特韦兴/丹尼拉·科兹洛夫斯基/安德烈·佐洛塔廖夫,丹尼拉·科兹洛夫斯基/伊琳娜·戈尔巴乔娃/安德烈·斯莫利亚科夫/奥莉亚·祖耶娃/弗拉基米尔·伊利因/维伦·巴比切夫/维克多·维尔比斯基/维塔利亚·安德烈夫,剧情/运动,俄罗斯,俄语,2018-06-29(中国大陆)/2018-04-20(俄罗斯),137分钟(中国大陆)/138分钟,Trener/TheCoach,tt7632930
违命,塞巴斯蒂安·莱里奥,塞巴斯蒂安·莱里奥/丽贝卡·伦科维茨/NaomiAlderman,瑞秋·麦克亚当斯/蕾切尔·薇兹/亚历桑德罗·尼沃拉/安东·莱瑟/尼古拉斯·伍德森/阿兰·柯德勒/拉斯科·阿特金斯/伯娜丝·斯戴杰斯/索菲亚·布朗/CaraHorgan/BernardoSantos/ReneCosta/AdamLazarus/多米尼克·阿普尔怀特/阿丽科西丝·泽格曼,剧情/爱情/同性,美国/英国/爱尔兰,英语/希伯来语,2017-09-10(多伦多电影节)/2018-04-27(美国),114分钟,叛逆性百合(港)/离经叛爱(台),tt6108178
小家伙,谢尔盖·德瓦茨沃伊,谢尔盖·德瓦茨沃伊/GennadiOstrovsky,萨梅尔·叶斯利亚莫娃/ZhipargulAbdilaeva/DavidAlaverdyan/SergeyMazur/SlavaAgashkin/AshkatKuchinchirekov,剧情,俄罗斯/德国/波兰/哈萨克斯坦/中国大陆/法国,俄语/吉尔吉斯语,2018-05-18(戛纳电影节),100分钟/109分钟(导演剪辑版),我的小人物/Моймаленький/MyLittleOne/TheLittleOne/Ayka,tt8305116
派对搭讪秘诀,约翰·卡梅隆·米切尔,菲里帕·格斯莱特/约翰·卡梅隆·米切尔/尼尔·盖曼,妮可·基德曼/露丝·威尔森/艾丽·范宁/斯蒂芬·坎贝尔·莫尔/马特·卢卡斯/埃拉丽卡·加拉切/汤姆·布鲁克/乔安娜·斯坎伦/艾利克斯·夏普/艾洛伊思·史密斯/乔伊·安沙/EthanLawrence/爱德华·派瑟布里奇/赫柏·贝尔德索尔/贾马恩·亨特/拉腊·皮克/CohenDay/爱丽丝·桑德斯/露西·詹·穆雷/RossTomlinson/AbrahamLewis/雷纳·加拉赫/米科·马克拉/MartinTomlinson/AndrewHorton,喜剧/爱情/科幻/音乐,英国/美国,英语,2017-05-21(戛纳电影节)/2018-05-11(英国),102分钟,派对撩妹守则(台)/派对把妹秘诀/给男生的派对搭讪指南/如何在派对上搭讪女孩/如何在派对上与姑娘聊天/闪光少女撞地球,tt3859310
根西岛文学与土豆皮馅饼俱乐部,迈克·内威尔,唐·罗斯/凯文·胡德/托马斯·伯祖查,莉莉·詹姆斯/米契尔·哈思曼/格伦·鲍威尔/马修·古迪/杰西卡·布朗·芬德利/汤姆·康特奈/佩内洛普·威尔顿,剧情/爱情/历史,英国/美国,英语,2018-04-20(英国),124分钟,真爱收信中(台)/纳粹铁蹄下的密函情书(港)/根基岛的文学和土豆派协会/Guernsey,tt1289403
权力的游戏：征服与反抗,,乔治·马丁/戴维·贝尼奥夫/D·B·威斯,尼古拉·科斯特-瓦尔道/皮鲁·埃斯贝克/苏菲·特纳/艾丹·吉伦/哈里·劳埃德/康勒斯·希尔,剧情/动画,美国,英语,2017-12-14(美国),45分钟,权力的游戏：征服与叛乱,tt7937220
快乐结局,迈克尔·哈内克,迈克尔·哈内克,伊莎贝尔·于佩尔/让-路易·特兰蒂尼昂/马修·卡索维茨/芳汀·阿杜安/弗兰茨·罗戈夫斯基/劳拉·薇琳顿/奥拉利亚·佩蒂特/托比·琼斯/希尔·佩尔/哈萨姆·甘西/娜比哈·阿卡瑞/卓德·盖思特利/菲利普·杜·詹纳兰德/多米尼克·贝纳尔,剧情/家庭,法国/奥地利/德国,法语,2017-05-22(戛纳电影节)/2017-10-04(法国),107分钟,完美结局(台),tt5304464
玛丽女王,乔西·洛克,鲍尔·威利蒙/约翰·盖,西尔莎·罗南/玛格特·罗比/杰克·劳登/乔·阿尔文/大卫·田纳特/盖·皮尔斯/嘉玛·陈/布兰登·柯伊尔/马丁·康普斯顿/伊斯梅尔·克鲁斯·科尔多瓦/爱琳·奥伊金斯/玛丽亚·德拉格斯/伊恩·哈拉德/詹姆斯·麦卡德尔/艾德里安·莱斯特,剧情/传记/历史,英国,英语,2018-12-07(美国)/2019-01-18(英国),124分钟,苏格兰女王：争名夺后(港)/双后传(台)/玛丽一世/苏格兰女王玛丽/苏格兰女王玛丽一世,tt2328900
开战,史蒂芬·布塞,史蒂芬·布塞/奥利维尔·拉戈斯/拉尔夫·布林多尔/奥利维尔·斯勒梅尔/泽维尔·马修,文森特·林顿/梅兰妮·罗弗/雅克·博尔德里/戴维·雷伊/奥利维尔·斯勒梅尔/伊莎贝尔·鲁芬,剧情,法国,法语,2018-05-15(戛纳电影节)/2018-05-16(法国),113分钟,打工仔革命(港)/全面开战/另一个世界/AtWar/UnAutreMonde,tt7555774
复仇战姬,科拉莉·法尔雅,科拉莉·法尔雅,玛蒂尔达·鲁茨/凯文·让森斯/文森特·科隆布/纪尧姆·布谢德,动作/惊悚,法国,英语/法语,2017-09-10(多伦多电影节)/2018-02-07(法国),108分钟,烈女復仇(港)/血色攞命花(港)/复仇,tt6738136
仓皇一夜,露西亚·安尼洛,露西亚·安尼洛/保罗·当斯,斯嘉丽·约翰逊/吉莉恩·贝尔/佐伊·克罗维兹/伊拉纳·格雷泽/凯特·麦克金农/保罗·当斯/瑞安·库柏/泰·布利尔/黛米·摩尔/恩里克·穆西安诺/迪恩·文特斯/科尔顿·海恩斯/帕特里克·卡莱尔/埃里克·安德烈/博·伯翰,喜剧,美国,英语,2017-06-16(美国),101分钟,仓惶一夜/姊妹欲蒲团(港)/女狼嗨到趴(台)/晃动那具尸体/移动那具尸体/挪动尸体/摇动身体/RockThatBody/MoveThatBody,tt4799050
光灵,大卫·阿耶,马克斯·兰迪斯,威尔·史密斯/乔尔·埃哲顿/劳米·拉佩斯/埃德加·拉米雷兹/露西·弗莱/吴青芸/亚历克斯·梅拉兹/海皮·安德森/伊克·巴里霍尔兹/道恩·奥利弗瑞/马特·杰拉德/赵牡丹/约瑟夫·皮库伊罗/布拉德·威廉姆·亨克/杰伊·埃尔南德斯/恩里克·穆西安诺/斯嘉丽·斯宾塞/安德里亚·纳维多/鲍比·纳德利/卡洛斯·利纳雷斯/芭妮·里维拉,动作/犯罪/奇幻,美国,英语,2017-12-22(美国),117分钟,明亮,tt5519340
生死之墙,道格·里曼,德温·沃勒尔,亚伦·泰勒-约翰逊/约翰·塞纳/莱斯·纳克里,剧情/惊悚/战争,美国,英语,2017-05-12(美国),90分钟,危墙杀戮(港)/危墙狙击(台),tt4218696
私人生活,塔玛拉·詹金斯,塔玛拉·詹金斯,凯瑟琳·哈恩/保罗·吉亚玛提/约翰·卡洛·林奇/丹尼斯·欧哈拉/艾米丽·罗宾森/莫莉·香侬/希芳·法隆/凯莉·卡特/麦迪·科尔曼/弗朗西丝卡·鲁特-多德森/海缇安·朴/特雷西·齐默/戴斯敏·博格斯/萨曼莎·布克/马米·科西科/艾丽莎·奇塔姆/凯莉·米勒/安娜·库奇马/斯宾塞·摩西/罗丝玛丽·霍华德,剧情,美国,英语,2018-01-18(圣丹斯电影节)/2018-10-05(美国),123分钟,非孕私生活(台)/不育私生活(港),tt5536610
时间陷阱,马克·丹尼斯/本·福斯特,马克·丹尼斯,安德鲁·威尔逊/卡西迪·吉福德/布里安娜·豪伊/雷利·麦克伦顿/马克思·怀特/汉斯·马雷罗/戈泊尔·比达里/特洛伊·迪林格,动作/科幻/冒险,美国,英语,2017-05-19(西雅图电影节)/2018-11-02(美国),87分钟,時空陷阱(台),tt4815122
再见，克里斯托弗·罗宾,西蒙·柯蒂斯,弗兰克·科特雷尔·博伊斯/西蒙·沃恩,多姆纳尔·格里森/玛格特·罗比/威尔·蒂尔斯顿/埃里克斯·劳瑟/凯莉·麦克唐纳/肖恩·丁沃/斯蒂芬·坎贝尔·莫尔/理查德·麦凯布/薇琪·佩珀代因/杰拉丁·萨莫维尔/菲比·沃勒-布里奇/马克·坦迪/理查德·迪克森/理查德·克里弗特/西蒙·威廉姆斯/罗伯特·波特尔,剧情/家庭/传记/历史,英国,英语,2017-09-29(英国),107分钟,再见罗宾(台)/再见小熊心(港)/挚友·维尼,tt1653665
你好布拉德,麦克·怀特,麦克·怀特,本·斯蒂勒/奥斯汀·艾布拉姆斯/珍娜·费舍/麦克·辛/杰梅奈·克莱门特/卢克·威尔逊/莎兹·拉亚/路易莎·李/麦克·怀特/泽维尔·佩雷斯·格罗贝/亚当·卡布里奥罗/费利西亚·舒尔曼/简·惠勒/卡尔·格拉戈萨斯/艾琳·阿戈斯蒂诺/弗兰克·方丹/道恩·福特/斯皮罗·马兰隹克斯/沙维尔·索特洛/吉米·坎摩尔/亚历山大·贝朗格/莱克西·罗斯/娜塔莉·希波蒂,剧情/喜剧/音乐,美国,英语,2017-09-09(多伦多电影节)/2017-09-15(美国),102分钟,人生剩利组(台)/布拉德的中年危机,tt5884230
薄荷,皮埃尔·莫瑞尔,查德·圣·约翰,詹妮弗·加纳/小约翰·加拉赫/约翰·奥提兹/胡安·巴勃罗·拉瓦/安妮·伊隆泽/杰夫·赫普内尔/凯莱·弗莱明/埃迪·辛/马索·曼恩/泰森·里特/伊恩·卡塞尔伯里/理查德·卡夫拉尔/约翰尼·奥蒂斯,剧情/动作/惊悚,美国,英语,2018-09-07(美国),102分钟,薄荷殺姬(港)/血薄荷(台)/薄荷杀手,tt6850820
男人要自爱,埃莱奥诺尔·普里亚,阿丽亚娜·费尔/埃莱奥诺尔·普里亚,樊尚·埃尔巴兹/玛丽-索菲·费尔达纳/皮埃尔·贝内齐/穆恩·戴莉/布朗什·加丁/CamilleLandru-Girardet/艾伦·马克森/塞利娜·芒维尔,喜剧,法国,法语,2018-04-13(法国),98分钟,我可不是随便的男人/IAmNotanEasyMan,tt6857988
你从未在此,琳恩·拉姆塞,琳恩·拉姆塞/乔纳森·埃梅斯,杰昆·菲尼克斯/叶卡特琳娜·萨姆索诺夫/亚历桑德罗·尼沃拉/亚历克斯·马内塔/约翰·道曼/朱迪思·罗伯茨/麦迪逊·阿诺德/德沃拉·纳尔逊,剧情/悬疑/惊悚,英国/法国/美国,英语,2017-05-27(戛纳电影节)/2018-03-09(英国),89分钟,失控救援(台)/独行煞星(港)/你从未真正停驻/身不在场/ABeautifulDay,tt5742374
重金属囧途,裘索·拉提欧/尤加·维迪葛伦,裘索·拉提欧/阿列克西·普拉宁/贾里·奥拉维·兰塔拉/尤加·维迪葛伦,托尔斯坦·比约克朗德/安蒂·希海基宁/维尔·希尔卡/约翰内斯·霍洛佩宁/萨穆利·贾斯基奥/明卡·库斯顿/凯·莱蒂宁/皮霍·朗卡/锡尼卡·莫克尔拉/麦克斯·奥瓦斯卡/佩尔蒂·斯维霍姆/马尔蒂·斯利亚/威利·蒂奥宁,喜剧/音乐,芬兰/挪威,芬兰语/英语/挪威语,2018-03-09(芬兰),92分钟,重金属之旅/HeavyTrip/ABandCalledImpaledRektum,tt7220754
宠物坟场,凯文·库尔施/丹尼斯·维德迈尔,斯蒂芬·金/麦特‧格林伯格/杰夫·布勒,杰森·克拉克/艾米·西米茨/约翰·利思戈/杰特·劳伦斯/雨果·拉瓦/卢卡斯·拉瓦/奥布萨·艾哈迈德/阿丽莎·布鲁克·莱文/玛丽亚·埃雷拉/弗兰克·萧宾/琳达·E·史密斯/索尼娅·玛丽亚·基里拉/娜奥米·弗伦内特/艾丽森·奥唐奈尔,悬疑/惊悚/恐怖,美国,英语,2019-03-17(西南偏南电影节)/2019-04-05(美国),101分钟,诡墓(港)/禁入坟场(台)/宠物公墓/新宠物坟场,tt0837563
底特律,凯瑟琳·毕格罗,马克·鲍尔,约翰·博耶加/威尔·保尔特/阿尔吉·史密斯/雅各布·拉提摩尔/杰森·米切尔/汉娜·穆雷/杰克·莱诺/凯特琳·德弗/本·奥图尔/约翰·卡拉辛斯基/安东尼·麦凯/内森·戴维斯/佩顿·亚历克斯·史密斯/马尔科姆·大卫·凯利/约瑟夫·戴维-琼斯/拉兹·阿隆索/伊弗雷姆·赛克斯/莱昂·托马斯三世/格本加·阿金纳格贝/克里斯·乔克/杰瑞米·斯特朗/萨米拉·威利/泰勒·詹姆斯·威廉姆,剧情/历史/犯罪,美国,英语,2017-07-25(底特律首映)/2017-08-04(美国),143分钟,底特律暴乱,tt5390504
私人战争,马修·海涅曼,阿拉什·阿梅尔/玛丽·布伦纳,裴淳华/詹米·多南/汤姆·霍兰德/斯坦利·图齐/安东尼萨桑·杰苏萨桑,剧情/传记/战争,美国,英语,2018-09-07(多伦多电影节)/2018-11-02(美国点映)/2018-11-16(美国),110分钟,第一眼战线(港)/一个人的战争/MarieColvin,tt2368254
在切瑟尔海滩上,多米尼克·库克,伊恩·麦克尤恩,西尔莎·罗南/艾米丽·沃森/安-玛莉·杜芙/萨缪尔·韦斯特/比利·豪尔/阿德里安·斯卡伯勒/碧碧·凯芙/拉斯穆斯·哈迪克/琼乔·奥雷尔/勃朗特·卡迈克尔/伯纳多·桑托斯/戴维·奥拉瓦莱·阿印德/泰·赫尔利/克莱尔·阿什顿/朵拉·布莱恩/罗伯特·斯蒂芬斯/丽塔·塔欣厄姆,剧情/爱情,英国,英语,2017-09-07(多伦多电影节)/2018-05-18(英国),105分钟,爱，留在海滩那一天(台),tt1667321
科洛弗悖论,朱利叶斯·约拿,奥伦·尤济尔/道格·郑,古古·姆巴塔-劳/大卫·奥伊罗/丹尼尔·布鲁尔/约翰·奥提兹/克里斯·奥多德/阿卡塞尔·亨涅/章子怡/伊丽莎白·德比茨基/罗杰·戴维斯/唐纳尔·罗格/苏珊·克莱尔/肯·奥林/西蒙·佩吉/格雷戈·格伦伯格,科幻/悬疑/惊悚,美国,英语/汉语普通话,2018-02-04(美国),102分钟,科洛弗档案3/末世悖论(港)/上帝粒子/GodParticle/CloverfieldStation,tt2548396
康斯坦丁：恶魔之城 电影版,道格·墨菲,J·M·德马泰/史提夫·比塞特/艾伦·摩尔,马特·瑞安/达米恩·奥哈尔/劳拉·贝莉/艾米丽·奥布莱恩/罗宾·阿特金·唐斯/雷切尔·金西/吉姆·麦司奇门/凯文·迈克尔·理查德森,动画/恐怖/奇幻,美国,英语,2018-10-09(美国),90分钟,,tt9177882
母亲！,达伦·阿伦诺夫斯基,达伦·阿伦诺夫斯基,詹妮弗·劳伦斯/哈维尔·巴登/艾德·哈里斯/米歇尔·菲佛/布莱恩·格里森/多姆纳尔·格里森/约翰·艾德坡/阿曼达·赵/帕特丽夏·萨默塞特/埃里克·戴维斯/拉斐尔·格罗斯-哈维/埃米丽·汉普希尔/亚伯拉罕·阿罗诺夫斯基/路易斯·奥利瓦/斯蒂芬妮·吴/克里斯托弗·加廷/史蒂芬·麦克哈蒂/亚瑟·霍尔顿/克里斯汀·韦格,剧情/悬疑/惊悚,美国,英语,2017-09-05(威尼斯电影节)/2017-09-15(美国),121分钟,妈妈！(港)/母亲/母亲啊/Day6,tt5109784
花滑女王,奥列格·特罗费姆,奥列格·马洛维奇克/安德烈·佐洛塔廖夫,阿格拉娅·塔拉索娃/亚历山大·佩特罗夫/米洛斯·比柯维奇/玛丽亚·阿龙诺娃/瑟妮娅·拉芙洛娃-格林卡/彦·萨普尼克/克谢尼娅·拉波波尔特/维伦·巴比切夫/帕维尔·迈科夫/伊琳娜·斯达申鲍姆,剧情/爱情/运动,俄罗斯,俄语,2018-03-30(中国大陆)/2018-02-14(俄罗斯),113分钟/89分钟(中国大陆),爱在跌倒后/Ice/Lyod,tt5844488
寡妇联盟,史蒂夫·麦奎因,史蒂夫·麦奎因/吉莉安·弗琳/琳达·拉·普兰特,维奥拉·戴维斯/连姆·尼森/乔·博恩瑟/曼努埃尔·加西亚-鲁尔福/科布恩·格罗斯/米歇尔·罗德里格兹/伊丽莎白·德比茨基/凯莉·库恩/罗伯特·杜瓦尔/科林·法瑞尔/布莱恩·泰里·亨利/丹尼尔·卡卢亚/迈克尔·哈尔尼/安·米切尔/杰基·韦佛/斯蒂芬·希尔/加瑞特·迪拉胡特/凯文·J·奥康纳/乔恩·迈克尔·希尔/辛西娅·艾莉佛/迪安娜·里德-福斯特/阿德普波·奥杜耶/卢卡斯·哈斯/斯蒂夫·托瓦/马克·兰开斯特/马特·沃尔什/大卫·邓斯顿/AlejandroVerdin/BaileyRhyseWalters/索科萝·圣地亚哥/约书亚·拜尔沃特/桐瑞·何/克里斯·诺尔特/斯利姆·克什里,剧情/惊悚/犯罪,英国/美国,英语/西班牙语/波兰语,2018-09-09(多伦多电影节)/2018-11-16(美国),129分钟,寡妇劫案/寡妇(台)/寡妇特工,tt4218572
迷镇凶案,乔治·克鲁尼,乔尔·科恩/伊桑·科恩/乔治·克鲁尼/格兰特·赫斯洛夫,马特·达蒙/朱丽安·摩尔/奥斯卡·伊萨克/诺亚·尤佩/托尼·埃斯皮诺萨/格伦·弗莱施勒/梅根·弗格森/杰克·康利/迈克尔·D·科恩/黛安·德恩/盖里·巴萨拉巴/斯蒂夫·蒙罗埃/阿历克斯·哈赛尔/利斯·M·伯克/克里麦·威斯特博克/霍普·班克斯/罗伯特·皮尔斯/文斯·切法卢/达什·威廉姆斯/加文·怀尔德/兰登·戈登/蒂姆·内夫/马拉·费尔克拉夫/艾米丽·高斯/艾瑞克·奥德,喜剧/悬疑/犯罪,美国/英国,英语,2018-01-12(中国大陆)/2017-09-02(威尼斯电影节)/2017-10-27(美国),104分钟,完美社区谋杀案(台)/坚离地死人劫案(港)/迷镇/小镇郊区,tt0491175
书店,伊莎贝尔·科赛特,伊莎贝尔·科赛特/佩内洛普·菲兹杰拉德,艾米莉·莫迪默/比尔·奈伊/派翠西娅·克拉克森/亨特·特里梅恩/霍纳·妮芙茜/詹姆斯·兰斯/弗兰西斯·巴贝/雷格·威尔森/迈克尔·菲茨杰拉德/尼格尔·奥尼尔/豪尔赫·苏克特/拉纳·奥克尔/阿迪·艾伦/夏洛特·维嘉/朱莉·克里斯蒂,剧情,英国/西班牙/德国,英语,2017-10-21(巴利亚多利德电影节)/2017-11-10(西班牙),113分钟,街角的书店(台),tt3127022
你能原谅我吗？,玛丽埃尔·海勒,妮可·哈罗芬瑟/杰夫·惠蒂,梅丽莎·麦卡西/理查德·E·格兰特/多莉·韦尔斯/本·法尔科内/格里高利·克洛斯蒂舍夫斯基/简·库丁/斯蒂芬·斯皮内拉/克里斯蒂安·纳瓦罗/普·班德赫/埃里克·拉雷·哈维/布兰登·斯科特·琼斯/雪伊·德林恩/罗莎尔·卡农/安娜·迪佛·史密斯/马克·埃文·杰克逊,剧情/喜剧/传记/犯罪,美国,英语,2018-09-01(特柳赖德电影节)/2018-10-19(美国),107分钟,大老作家(港)/她的伪造游戏(台),tt4595882
