电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
绿毛怪格林奇,亚罗·切尼/斯科特·摩西尔,迈克尔·勒西厄尔/汤米·斯威德洛/苏斯博士,本尼迪克特·康伯巴奇/卡梅伦·丝蕾/拉什达·琼斯/法瑞尔·威廉姆斯/特里斯坦·奥哈尔/基南·汤普森/山姆·拉瓦尼诺/雷蒙·汉密尔顿/安吉拉·兰斯伯瑞/斯嘉丽·艾斯特维兹/迈克尔·贝亚蒂/罗里·艾伦/卡特·海斯汀斯/卡洛斯·阿拉斯拉奇/约翰·卡西尔/凯茜·卡瓦蒂妮/丹尼·曼恩/杰里米·马克斯韦尔/汤森·科尔曼/斯科特·摩西尔/梅里·康德伦/拉瑞恩·纽曼/布莱恩·T·德莱尼/约翰·德米塔/比尔·法玛尔/乔尔·斯维唐/亚伦·福尔斯/明迪·斯特林/塔拉·斯特朗/杰斯·哈梅尔/雷吉纳·托芬/吉姆·瓦德,喜剧/动画/奇幻,法国/中国大陆/日本/美国,英语,2018-12-14(中国大陆)/2018-11-09(美国),86分钟,圣诞怪怪杰(港)/鬼灵精(台)/圣诞怪杰/苏斯博士的圣诞怪杰/Dr.Suess‘HowtheGrinchStoleChristmas/Dr.Seuss’TheGrinch,tt2709692
你给的仇恨,小乔治·提尔曼,奥黛丽·威尔斯/安吉·托马斯,阿曼德拉·斯坦伯格/雷吉娜·赫尔/罗素·霍恩斯比/安东尼·麦凯/K·J·阿帕/伊萨·雷/科曼/阿尔吉·史密斯/塞布丽娜·卡彭特/多米尼克·菲什巴克/拉马尔·约翰逊/梅根·劳利斯,剧情/犯罪,美国,英语,2018-09-07(多伦多电影节)/2018-10-19(美国),133分钟,黑暗中的星光/你的敌意,tt5580266
恋如雨止,永井聪,眉月润/坂口理子,小松菜奈/大泉洋/清野菜名/矶村勇斗/叶山奖之/松本穗香/山本舞香/滨田麻里/户次重幸/吉田羊,剧情/爱情,日本,日语,2018-05-25(日本),112分钟,爱在雨过天晴时(台)/Aftertherain,tt7637350
未来的未来,细田守,细田守,上白石萌歌/黑木华/星野源/麻生久美子/吉原光夫/宫崎美子/神田松之丞/本渡枫/畠中祐/真田麻美/役所广司/中村正/山像香/玉川纱己子/井上肇/加藤虎之介/真凛/福山雅治,动画/奇幻,日本,日语,2018-05-16(戛纳电影节)/2018-07-20(日本),98分钟/103分钟(戛纳电影节),未来的“未来”/Mirai,tt6900448
宝贝儿,刘杰,刘杰,杨幂/郭京飞/李鸿其,剧情,中国大陆,汉语普通话,2018-10-19(中国大陆)/2018-09-09(多伦多电影节),96分钟,宝贝/Baby,tt8846198
致所有我曾爱过的男孩,苏珊·约翰逊,索菲娅·阿尔瓦雷斯/珍妮·汉,拉娜·康多/诺亚·琴蒂内奥/伊瑟尔·布罗萨德/贾娜尔·帕里希/安娜·卡思卡特/安德鲁·巴切勒/特雷佐·马霍洛/玛德琳娜·亚瑟/埃米利娅·巴拉纳茨/约翰·考伯特/凯尔西·马韦马/朱莉娅·本森/乔伊·帕切科/乔丹·伯切特/琼·B·王尔德/伊莎贝尔·比奇/亨特·狄龙/克里斯蒂安·迈克尔·库珀/里斯·弗菜明/帕维尔·皮多克/杰布·比奇/CameronCrosby/耶尔·雅曼,爱情,美国,英语,2018-08-17(美国),99分钟,爱的过去进行式(台),tt3846674
克里斯托弗·罗宾,马克·福斯特,亚历克斯·罗斯·派瑞/汤姆·麦卡锡/艾莉森·施罗德/格雷戈·布鲁克/马克·斯蒂文·约翰逊/A·A·米尔恩/厄内斯特·谢巴德,伊万·麦克格雷格/海莉·阿特维尔/勃朗特·卡迈克尔/马克·加蒂斯/奥利弗·福德·戴维斯/阿德里安·斯卡伯勒/罗杰·阿什顿-格里菲斯/阿曼达·劳伦斯/凯蒂·卡迈克尔/特里斯坦·斯特罗克/保罗·查希迪/迈克尔·吉恩/舒雅德·法瑞斯/马特·贝里/西蒙·法纳比/麦肯锡·克鲁克/吉姆·库宁斯/布拉德·加内特/尼克·穆罕默德/彼得·卡帕尔迪/苏菲·奥康内多/托比·琼斯/李·阿斯奎斯-柯/罗伊·贝克/金塔雷·贝尼奥拉维特/贝恩·科拉科/托马斯·派登/库姆德·潘特/理查德·谢尔曼/彼得·辛格/卡罗尔·斯蒂尔/艾薇·维,喜剧/动画/冒险,美国,英语,2018-08-03(美国),104分钟,小熊维尼真人版/小熊维尼/维尼与我(港)/挚友·维尼(台)/WinnieThePooh,tt4575576
脱欧：无理之战,托比·海恩斯,詹姆斯·格拉厄姆,本尼迪克特·康伯巴奇/李·博德曼/奥利弗·莫尔特曼/马尔科姆·弗里曼/莎拉·贝尔彻/露西·拉塞尔/奥利佛·伯奇/罗斯·哈特/利兹·怀特/西蒙·戴伊/约翰·赫夫南/保罗·莱恩/凯特·奥弗林/蒂姆·迈克穆兰/理查德·杜登/罗里·金奈尔/安贾纳·瓦桑/凯尔·索列尔/亚丁·吉勒特,剧情,英国/美国,英语,2019-01-07(英国)/2019-01-19(美国),92分钟,脱欧/脱欧：野蛮战争/英国脱欧：非内战/Brexit,tt8425058
大浴场,吉尔·勒卢什,阿赫梅德·哈米迪/朱利安·兰布罗希尼/吉尔·勒卢什,马修·阿马立克/伯努瓦·波尔沃德/吉约姆·卡内/玛琳娜·佛伊丝/菲烈·卡特林/让·雨果·安格拉德/维尔日妮·埃菲拉/费利克斯·莫阿蒂/莱拉·贝蒂/诺亚·阿比塔,剧情/喜剧,法国,法语,2018-05-13(戛纳电影节)/2018-10-24(法国),122分钟,浮沉大叔(港)/SinkorSwim,tt7476116
铁血战士,沙恩·布莱克,弗莱德·戴克尔/沙恩·布莱克/吉姆·托马斯/约翰·托马斯,波伊德·霍布鲁克/崔凡特·罗兹/雅各布·特伦布莱/科甘-迈克尔·凯/奥立薇娅·玛恩/斯特林·K·布朗/托马斯·简/阿尔菲·艾伦/奥古斯托·阿奎莱拉/杰克·布塞/伊冯娜·斯特拉霍夫斯基/布赖恩·A·普林斯/麦克·多普德/尼尔迈特/加里·切克/艾米·阿内克/弗雷泽·艾奇逊/简·波斯/洛奇林·莫罗/叶芳华/里斯·威廉姆斯/萨奇·布洛克勒班克/肖恩·O.罗伯茨/柯林·科里根/帕特里克·萨邦圭/弗雷泽·科比特/阿隆·克拉文/安德鲁·詹金斯,动作/科幻/惊悚/冒险,美国/加拿大,英语/西班牙语,2018-10-26(中国大陆)/2018-09-07(多伦多电影节)/2018-09-14(美国),107分钟/106分钟(中国大陆),铁血战士新续集/终极战士：掠夺者(台)/铁血战士：血兽进化(港)/铁血战士4/Predator4,tt3829266
遇见女孩的感觉,雪莉·乔普拉·达尔,加扎勒·达利沃尔/雪莉·乔普拉·达尔,索娜姆·卡普尔/亚尼·卡普/玖熹·查瓦拉/拉吉·库玛/MadhumaltiKapoor/阿明·阿卜杜勒·奎德/AronMitr/ReginaCassandra/布里杰德拉·卡拉/AbhishekDuhan/SeemaPahwa,剧情/喜剧/爱情/同性/歌舞,印度,印地语,2019-02-01(印度),120分钟,"WhenISawaGirl,ThisisHowIFelt",tt8108164
被抹去的男孩,乔尔·埃哲顿,加拉德·康利/乔尔·埃哲顿,卢卡斯·赫奇斯/妮可·基德曼/罗素·克劳/玛德琳·克莱因/维克托·麦凯/大卫·约瑟夫·克雷格/特洛耶·希文/艾米丽·辛克尔/德文·迈克尔/马特·伯克/林赛·莫泽/杰西·拉图雷特/布里顿·瑟尔/大卫·迪特莫尔/威廉·吴/乔尔·埃哲顿/泽维尔·多兰/蒂姆·韦尔/弗利/兰德尔·P·海文斯/乔·阿尔文,剧情/同性/传记,美国,英语,2018-09-01(特柳赖德电影节)/2018-11-02(美国),115分钟,抹去的男孩/被抹掉的男孩,tt7008872
奎迪：英雄再起,小斯蒂芬·卡普尔,乔·霍代里·库克/瑞恩·库格勒/萨沙·潘/西尔维斯特·史泰龙/朱埃尔·泰勒,迈克尔·B·乔丹/西尔维斯特·史泰龙/泰莎·汤普森/杜夫·龙格尔/弗罗里安·穆特鲁/布里吉特·尼尔森/罗素·霍恩斯比/伍德·哈里斯/米洛·文堤米利亚/菲利西亚·拉斯海德/迈克尔·巴佛/安德烈·沃德/迈尔斯·哈姆帕斯/伊沃·南迪/克里斯托弗·曼恩,剧情/运动,美国,英语,2019-01-04(中国大陆)/2018-11-21(美国),130分钟,奎迪2/金牌拳手：父仇(台)/金牌拳手2/洛奇8/克里德2/Creed2/Creed:Revenge,tt6343314
欢乐满人间2,罗伯·马歇尔,大卫·麦基/帕梅拉·林登·特拉弗斯,艾米莉·布朗特/梅丽尔·斯特里普/科林·费尔斯/朱丽·沃特斯/安吉拉·兰斯伯瑞/艾米莉·莫迪默/本·卫肖/迪克·范·戴克/大卫·沃纳/林-曼努尔·米兰达/杰里米·斯威夫特/寇布勒·霍尔德布鲁克-史密斯/匹克西·戴夫斯/吉姆·诺顿/贝恩·科拉科/迈克尔·科布/伯纳多·桑托斯/乔安娜·希雅/露丝·霍洛克斯/贾格·帕特尔,歌舞,美国,英语,2018-12-19(美国),130分钟,魔法保姆(港)/爱·满人间(台)/新欢乐满人间,tt5028340
德鲁大叔,查尔斯·斯通三世,杰·朗吉诺,凯里·欧文/里尔·莱尔·哈瓦瑞/沙奎尔·奥尼尔/克里斯·韦伯/雷吉·米勒/内特·罗宾逊/丽萨·莱斯利/埃丽卡·阿什/蒂凡尼·哈迪斯/尼克·克罗尔/迈克·艾普斯/J·B·斯穆夫/亚当·拉扎尔-怀特/比尔·沃尔顿/乔治·格文/史蒂夫·纳什/迪肯贝·穆托姆博/宁宁·利克斯/特伦斯·罗斯摩尔/德韦恩·博伊德/以利亚·埃弗雷特/盖奇·劳森,喜剧/运动,美国,英语,2019-01-11(中国大陆)/2018-06-29(美国),103分钟,街頭祖霸王(港),tt7334528
寄宿学校,鲍兹·亚金,鲍兹·亚金,卢克·普拉尔/斯特林·杰里斯/威尔·帕顿/科比·乔治/卡丁·乔治/尼古拉斯·J·奥利韦里/萨曼莎·玛西丝/罗伯特·约翰·伯克/纳迪娅·亚历山大/露西·沃特斯/坦米·布兰查德/大卫·阿隆·贝克,悬疑/恐怖,美国,英语,2018-08-31(美国),111分钟,诡学院(台),tt6224502
终点到达,彼得·哈钦斯,费格尔·洛克,阿萨·巴特菲尔德/麦茜·威廉姆斯/妮娜·杜波夫/佩顿·李斯特/泰勒·霍奇林/郑肯/索尼亚·瓦格尔/大卫·科恩查内/泰塔斯·伯吉斯/马格特·宾汉/科林·莫斯/罗丝玛丽·霍华德/布丽亚娜·范思克思,剧情/喜剧/冒险,美国,英语,2018-10-12(伍德斯托克电影节)/2019-02-01(美国),97分钟,真爱，再出发(台)/然后你来了/Arrivals/Departures,tt4859168
克隆人,杰弗利·纳赫马诺夫,查德·圣·约翰/史蒂芬·哈梅尔,基努·里维斯/爱丽丝·伊芙/艾米丽·阿琳·林德/托马斯·米德蒂奇/恩杰伊·安东尼/约翰·奥提兹/尼亚切·海邓迪/艾莉亚·莱蕊克·勒布/艾梅柏·里维拉/艾梅柏·汤森/杰弗里·霍尔斯曼/桑娴·洛格罗诺/奥马尔·克鲁兹·索托/伊万·J·托雷斯·拉桑塔/让·皮埃尔·普拉茨/伊夫林·迪安-奥姆斯特德,科幻/悬疑/犯罪,英国/中国大陆/波多黎各/美国,英语,2018-11-23(中国大陆)/2019-01-11(美国),107分钟,捍卫生死线(台)/复制品/复生人/复制人,tt4154916
我身体里的那个家伙,姜孝镇,申汉率/赵重勋/姜孝镇,郑真英/朴圣雄/罗美兰/李垂珉/李俊赫/金光奎/闵智雅/尹敬浩/金贤莫/朴庆惠,剧情/喜剧,韩国,韩语,2019-01-09(韩国),122分钟,我里面的那家伙(台)/InsideMe/TheDudeinMe,tt9759978
邻座的怪同学,月川翔,金子亚里纱,菅田将晖/土屋太凤/古川雄辉/山田裕贵/池田依来沙/滨边美波/佐野岳/佐野史郎/速水直道,剧情/喜剧/爱情,日本,日语,2018-04-27(日本),105分钟,MyLittleMonster/Tonarinokaibutsukun,tt6893370
天气预爆,肖央,肖央/黄苑/张少初/刘犇,肖央/杜鹃/常远/小沈阳/岳云鹏/王小利/衣云鹤/蔡明,喜剧/奇幻,中国大陆,汉语普通话,2018-12-21(中国大陆),104分钟,Airpocalypse,tt9409854
掠食城市,克里斯蒂安·瑞沃斯,弗兰·威尔士/菲利帕·鲍恩斯/彼得·杰克逊/菲利普·里夫,海拉·西尔玛/雨果·维文/金吉/罗伯特·席安/莱拉·乔治/史蒂芬·朗/弗兰基·亚当斯/凯伦·皮斯托里斯/科林·萨蒙/安德鲁斯·李斯/莎拉·慕恩/罗南·拉夫特瑞/乔尔·托贝克/帕特里克·麦拉海德/史蒂芬·乌瑞/马尼克·古纳拉塔尼/菲利普·里夫/纳撒尼尔·利斯/雷吉-让·佩吉/卡卢姆·吉廷斯/安佑森/马克·哈德洛/马克米钦森/索菲·考克斯/莎拉·皮尔斯/奇·陈/约瑟夫·米卡-亨特/特里·诺瑞斯/安龙·杰克森/梅根·爱德华兹/尼克·布雷克/玛丽亚·沃克/阿曼·韦弗/玛德琳·亚当斯/马丁·郭/罗德尼·库克,动作/科幻/冒险,美国/新西兰,英语,2019-01-18(中国大陆)/2018-12-14(美国),128分钟,移动城市：致命引擎(港/台)/牵引城市/致命引擎/掠食城市：致命引擎,tt1571234
与神同行2：因与缘,金容华,金容华,河正宇/朱智勋/马东锡/金香起/李政宰/赵汉哲/金明坤/金东旭/郑惟安/都暻秀,动作/奇幻,韩国,韩语,2018-08-01(韩国),142分钟,与神同行：终极审判(港)/与神同行：最终审判(台)/与神同行2：因与果/与神同行下/和神一起2/与神同在2/与神一起2/AlongWiththeGods:TheLast49Days/AlongWiththeGods2,tt8116428
阳光姐妹淘,大根仁,大根仁,筱原凉子/广濑铃/板谷由夏/小池荣子/友坂理惠/渡边直美/池田依来沙/山本舞香/野田美桜/田边桃子/富田望生/三浦春马/中川雅也/新井浩文/矢本悠马,剧情/喜剧/歌舞,日本,日语,2018-08-31(日本),119分钟,SUNNY我們的青春(台)/Sunny:OurHeartsBeatTogether,tt7493818
此房是我造,拉斯·冯·提尔,拉斯·冯·提尔/杰勒·哈伦德,马特·狄龙/布鲁诺·甘茨/乌玛·瑟曼/希芳·法隆/苏菲·格拉宝/丽莉·克亚芙/杰瑞米·戴维斯/爱德华·斯皮伊尔斯/大卫·拜利/刘智泰,喜剧/惊悚/犯罪,丹麦/法国/德国/瑞典,英语/德语/意大利语,2018-05-14(戛纳电影节)/2018-10-17(法国)/2018-11-29(丹麦),152分钟/155分钟(未分级导演剪辑版),杀上瘾(港)/杰克盖的房子(台)/此房杰克造,tt4003440
快把我哥带走,郑芬芬,赵越/郑芬芬/吕旭,张子枫/彭昱畅/赵今麦/孙泽源/周翊然/刘冠毅/姜宏波/徐光宇,喜剧/奇幻,中国大陆,汉语普通话,2018-08-17(中国大陆),115分钟,GoBrother!/TakeMyBrotherAway,tt8774260
劫匪,约翰·李·汉考克,约翰·李·汉考克/约翰·福斯克,凯文·科斯特纳/伍迪·哈里森/凯西·贝茨/金·迪肯斯/约翰·卡洛·林奇/W·厄尔·布朗/托马斯·曼/大卫·福尔/杰西·C·博伊德/简·麦克尼尔/比利·斯洛特/大卫·德怀尔/杰森·戴维斯/乔希·卡拉斯/布莱恩·杜尔金/迪恩·J·韦斯特/大卫·博恩/迈克尔·德雷珀/杰夫·波普/托尼亚·马尔多纳多/库伦·莫斯/乔希·文图拉/迪安·丹顿/乔·奈泽维奇,剧情/悬疑/惊悚/犯罪,美国,英语,2019-03-29(美国),132分钟,辣手骑警(港)/缉狂公路(台)/追击雌雄大盗/公路响马/Highwaymen,tt1860242
狄仁杰之四大天王,徐克,张家鲁/徐克/陈国富,赵又廷/冯绍峰/林更新/阮经天/马思纯/刘嘉玲/盛鉴/杨一威/唐古特·宝日夫/张傲月/孙蛟龙/汪汐潮/铁男/李炳雷/许明虎,动作/悬疑/奇幻/武侠/古装,中国大陆/香港,汉语普通话,2018-07-27(中国大陆),132分钟,狄仁杰3/DetectiveDee:TheFourHeavenlyKings,tt6869538
性别为本,米密·莱德,丹尼尔·斯蒂普尔曼,菲丽希缇·琼斯/艾米·汉莫/贾斯汀·塞洛克斯/萨姆·沃特森/凯西·贝茨/卡莉·史派妮/杰克·莱诺/斯蒂芬·鲁特/克里斯·马尔基/加里·韦恩兹/弗朗西斯·X·麦卡蒂/罗纳德·格特曼/温迪·古逊/约翰·拉尔斯顿/卡尔·格拉戈萨斯/亚瑟·霍尔顿/安吉拉·嘉鲁皮/乔迪·约翰逊/杰夫·利利科/乔·柯布登/莎珑·华盛顿/瓦罗娜·塞茨瓦埃洛/阿伦·奥阿约-斯图尔特/霍莉·G·弗兰克尔/汤姆·埃尔文/斯蒂芬妮·科斯塔/拉斐尔·格罗斯-哈维/罗伯特·J·塔维纳/加布里埃尔·格雷厄姆/丹尼尔·布罗克/道恩·福特/迈克尔·迪克森/亚历山大·贝朗格/鲁斯·巴德·金斯伯格,剧情/传记,美国,英语,2018-12-25(美国),120分钟,司法女王(港)/基于性别/以性为本,tt4669788
李茶的姑妈,吴昱翰,钱晨光/吴瑾蓉,黄才伦/艾伦/宋阳/卢靖姗/沈腾/韩彦博/陈冰/张镨冉/王宇/赵雪/常远/王成思/张琛/魏玮/陶亮/朱微玮/芦莹/李海银/何子君/高海宝/刘坤/钱晨光/乌日塔/杨洁/向斐/何孟卓/王野苓/喜子/张琳,喜剧,中国大陆,汉语普通话,2018-09-30(中国大陆),113分钟,"Hello,Mrs.Money",tt8299800
死寂,约翰·R·莱昂耐迪,凯莉·凡·戴克/肖恩·范·戴克/蒂姆·雷柏,琪兰·席普卡/斯坦利·图齐/米兰达·奥图/约翰·考伯特/萨拉·阿伯特/凯尔·布瑞特科夫/邓普斯·布瑞克/比利·麦克莱伦/泰勒·拉芙,恐怖,德国/美国,英语,2019-04-10(美国),90分钟,收声刹(港)/寂静杀机(台),tt7315484
幸福的拉扎罗,阿莉切·罗尔瓦赫尔,阿莉切·罗尔瓦赫尔,阿德里亚诺·塔尔迪奥洛/阿涅塞·格拉齐亚尼/卢卡·奇科瓦尼/阿尔巴·罗尔瓦赫尔/塞尔希·洛佩斯/纳塔利诺·巴拉索/托马索·拉尼奥/尼可莱塔·布拉斯基/达里亚·帕斯卡·阿托利尼/达维德·登奇/帕斯夸丽纳·斯昆恰,剧情/奇幻,意大利/瑞士/法国/德国,意大利语,2018-05-13(戛纳电影节)/2018-05-31(意大利),127分钟,睡王子的快乐传说(港)/幸福的拉札洛(台)/HappyasLazzaro,tt6752992
翠丝,李骏硕,舒琪/李敏/李骏硕,姜皓文/惠英红/黄河/袁富华/余香凝/吴肇轩/周祉君/陈蕾/葛民辉/岑珈其/梁舜燕/顾定轩/黄溢濠/李昭南/陈志全,剧情/同性,香港,粤语,2018-10-28(东京电影节)/2018-11-22(香港),119分钟,Tracey,tt7762748
夏目友人帐,大森贵弘/伊藤秀树,绿川幸/村井贞之,神谷浩史/井上和彦/高良健吾/小林沙苗/泽城美雪/石田彰/藤村步/村濑步/伊藤美纪/伊藤荣次/堀江一真/佐藤利奈/木村良平/菅沼久义/雪野五月/川澄绫子/樋口晓里/冈村明美/黑田崇矢/长岛雄一/松山鹰志/下崎纮史/知桐京子/岛本须美,剧情/动画/奇幻,日本,日语,2019-03-07(中国大陆)/2018-09-29(日本),104分钟,夏目友人帐：结缘空蝉/剧场版夏目友人帐～缘结空蝉～/夏目友人帐剧场版/夏目友人帐电影版/Natsume'sBookofFriendsTheMovie:TiedtotheTemporalWorld,tt9081300
忌日快乐2,克里斯托弗·兰登,克里斯托弗·兰登,杰西卡·罗德/伊瑟尔·布罗萨德/露比·莫迪恩/苏拉·沙玛/史蒂夫·齐西斯/瑞秋·马休斯/查尔斯·艾特肯/莎拉·亚金/凯莱布·斯比尔亚兹/吉吉·埃内塔/劳拉·克利夫顿/温迪·米克洛维奇/凯勒布·拿奎恩/肯尼斯·以色列/泰内娅·因崔亚戈/布莱恩·克恩/川川/卡瑞尔拉·史密斯/罗布·梅洛/林赛·G·史密斯/飞·武/莎拉·贝纳尼/杰奎琳·哈里斯·马瑟恩/西尔维娅·格雷丝·克里姆/拉姆齐·安德森,悬疑/惊悚/恐怖,美国,英语,2019-02-13(美国),100分钟,死亡无限2次LOOP(港)/祝你忌日快乐(台)/HappyDeathDay2/HappyDeathDaytoYou,tt8155288
深红累之渊,佐藤祐市,黑岩勉/松浦だるま,土屋太凤/芳根京子/横山裕/筒井真理子/生田智子/村井国夫/檀丽/浅野忠信,悬疑,日本,日语,2018-09-07(日本),112分钟,,tt7058612
地球最后的夜晚,毕赣,毕赣,汤唯/黄觉/张艾嘉/李鸿其/陈永忠/罗飞扬/曾美慧孜/段钧豪/谢理循/齐溪/明道/龙泽治,剧情/爱情/悬疑,中国大陆/法国,贵州方言/汉语普通话,2018-12-31(中国大陆)/2018-05-15(戛纳电影节),138分钟/130分钟(戛纳电影节),LongDay'sJourneyIntoNight,tt8185182
我不是药神,文牧野,韩家女/钟伟/文牧野,徐峥/王传君/周一围/谭卓/章宇/杨新鸣/王佳佳/王砚辉/贾晨飞/龚蓓苾/宁浩/李乃文/岳小军/苇青/富冠铭/巴拉特·巴蒂/喜利图/张海艳/朱耕佑,剧情/喜剧,中国大陆,汉语普通话/英语/上海话/印地语,2018-07-05(中国大陆)/2018-06-30(大规模点映),117分钟,中国药神/印度药神/印度药商/生命之路/DyingtoSurvive/DrugDealer,tt7362036
驯龙高手3,迪恩·德布洛斯,迪恩·德布洛斯/葛蕾熙达·柯维尔,杰伊·巴鲁切尔/亚美莉卡·费雷拉/F·默里·亚伯拉罕/凯特·布兰切特/杰拉德·巴特勒/克雷格·费格森/乔纳·希尔/克里斯托夫·梅兹-普莱瑟/克里斯汀·韦格/基特·哈灵顿/罗宾·阿特金·唐斯/基隆·埃利奥特/吉迪恩·埃默里/阿什利·詹森/奥拉维尔·达里·奥拉夫松/詹姆士·谢/大卫·田纳特,动画/奇幻/冒险,美国,英语,2019-03-01(中国大陆)/2019-01-03(澳大利亚)/2019-02-22(美国),104分钟,驯龙记3(港)/驯龙高手3：隐秘的世界/HowtoTrainYourDragon3,tt2386490
白蛇：缘起,黄家康/赵霁,大毛,张喆/杨天翔/唐小喜/刘薇/张遥函/郑小璞/张博恒/张赫/马程/程寅/陈霖生/惠龙/林强/章斌,爱情/动画/奇幻,中国大陆/美国,汉语普通话,2019-01-11(中国大陆),99分钟,WhiteSnake,tt9288776
无名之辈,饶晓志,饶晓志/雷志龙,陈建斌/任素汐/潘斌龙/章宇/王砚辉/九孔/马吟吟/程怡/宁桓宇/邓恩熙/谢波/范翔/赵梓冲/史策/马睿瀚/林海/邓钢,剧情/喜剧,中国大陆,汉语普通话/贵州话,2018-11-16(中国大陆),108分钟,慌枪走板/ACoolFish,tt9282616
无双,庄文强,庄文强,周润发/郭富城/张静初/冯文娟/廖启智/周家怡/王耀庆/方中信/高捷/邢佳栋/张松枝/张建声/吴嘉龙/孙佳君,剧情/动作/悬疑/犯罪,中国大陆/香港,汉语普通话/粤语/英语/泰语/波兰语,2018-09-30(中国大陆)/2018-10-04(香港),130分钟,ProjectGutenberg/Moseung,tt7183578
大黄蜂,特拉维斯·奈特,克里斯蒂娜·霍德森,海莉·斯坦菲尔德/小豪尔赫·兰登伯格/约翰·塞纳/杰森·德鲁克/帕梅拉·阿德龙/斯蒂芬·施耐德/里卡多·霍约斯/约翰·奥提兹/格林·特鲁曼/兰·卡琉/格蕾丝·达斯恩妮/弗里德·杜莱尔/蓝尼·雅各布森/梅金·普莱斯/萨钦·巴特/蒂姆·马丁·格里森/安东尼奥·查丽蒂/艾德文·霍德吉/拉斯·斯兰德/迪伦·奥布莱恩/彼特·库伦/安吉拉·贝塞特/贾斯汀·塞洛克斯/大卫·索博洛夫/格蕾·德丽斯勒/史蒂夫·布卢姆/安德鲁·莫尔加多/威廉·W·巴伯/罗伯特·切斯纳特/米歇尔·方/克里斯蒂安·哈切森/里克·理查森/瓦内萨·罗斯/波士顿·拉什·弗里曼/托尼·托斯特/迪娜·特鲁迪/艾蒂安·维克,动作/科幻/冒险,美国/中国大陆,英语,2019-01-04(中国大陆)/2018-12-21(美国),114分钟,大黄蜂大电影/大黄蜂独立电影/变形金刚外传：大黄蜂/变形金刚外传大黄蜂/BrightonFalls,tt4701182
